"","type","station","opcod","year","dbo","temp","connectance","richness","nbnode","w_trph_lvl_avg","max_troph_lvl","lat","long","CdBH","LbBH","CdOH","TopoOH","altitude"
"123","lake","DRE29",529,2012,NA,13.477454838791,0.173170731707317,6,41,3.49,4.03024095211393,48.3928,-4.00745,"04","Loire-Bretagne","04B0000002150457978","L'ELORN DE SA SOURCE AU RAU AN DOUR KAMM (C)",153
"124","lake","DUC56",108,2008,NA,13.384351700632,0.129445234708393,11,38,3.1,3.90626169098392,47.9602,-2.40459,"04","Loire-Bretagne","04B0000002150457725","L'YVEL DU DOUEFF (NC) AU NINIAN (NC)",41
"125","lake","ECH33",52,2007,1.845,14.7316526720211,0.140394088669951,8,29,3.71,4.26116071428571,45.1348,-1.1122,"05","Adour-Garonne","05B0000002150456823","Le Canal des Etangs de sa source au confluent de la DÃ©hesse de Talaris (incluse)",12
"126","lake","ECH33",397,2014,1.595,15.8422297667272,0.145959595959596,11,45,3.45,4.07231302243119,45.1348,-1.1122,"05","Adour-Garonne","05B0000002150456823","Le Canal des Etangs de sa source au confluent de la DÃ©hesse de Talaris (incluse)",12
"127","lake","ECL28",250,2012,2.1,13.2653092565018,0.14349376114082,9,34,3.1,4.23104897660819,48.7151,1.42785,"03","Seine-Normandie","03B0000002150458038","L'Eure du confluent de la Maltorne (exclu) au confluent de la Blaise (exclu)",79
"128","lake","EGU36",280,2011,NA,14.3428784881068,0.131707317073171,9,41,3.23,4.08093434343435,46.4226,1.61997,"04","Loire-Bretagne","04B0000002150457487","LA CREUSE DE LA SEDELLE (NC) AU RAU DE GARGILESSE (NC)",200
"129","lake","ENC15",281,2010,NA,14.1862757950647,0.16059379217274,10,39,3.42,4.12780729521801,45.0793,2.23323,"05","Adour-Garonne","05B0000002150459150","La Maronne du confluent de l'Etze au confluent du Lagarde",453
"130","lake","ENC15",456,2016,NA,14.9853525063093,0.12873399715505,10,38,3.34,3.99848787341023,45.0793,2.23323,"05","Adour-Garonne","05B0000002150459150","La Maronne du confluent de l'Etze au confluent du Lagarde",453
"131","lake","ENT25",88,2008,NA,10.5189468441844,0.111895161290323,5,32,2.96,4.16496598639456,46.8305,6.20258,"06","Rhone-Mediterranee","06B0000002150457404","Le Drugeon",826
"132","lake","ENT25",364,2014,1.31875,11.6941990282863,0.124731182795699,5,31,2.92,4.04468253968254,46.8305,6.20258,"06","Rhone-Mediterranee","06B0000002150457404","Le Drugeon",826
"133","lake","EPT35",220,2010,NA,13.9803720145585,0.128333333333333,7,25,3.5,3.96362433862434,48.1174,-1.13058,"04","Loire-Bretagne","04B0000002150461018","LA VILAINE DE LA VALIERE (C) A LA CANTACHE (NC)",95
"134","lake","ESP04",221,2010,NA,13.8460459146241,0.122159090909091,11,33,3.16,4.05749096513605,43.7395,5.94828,"06","Rhone-Mediterranee","06B0000002150460549","Le Verdon du Beau RivÃ© au Colostre",420
"135","lake","ESP04",415,2014,NA,14.3850866305638,0.121794871794872,11,40,3.04,3.96839949822905,43.7395,5.94828,"06","Rhone-Mediterranee","06B0000002150460549","Le Verdon du Beau RivÃ© au Colostre",420
"136","lake","EST11",222,2010,NA,14.7948381504099,0.136766334440753,9,43,3.27,4.11538099246432,43.3195,1.80935,"05","Adour-Garonne","05B0000002150459934","La Ganguise",236
"137","lake","EVJ59",102,2008,NA,12.3804837399577,0.114141414141414,12,45,2.89,3.96041628873772,50.117,4.13464,"01","Artois-Picardie","01B0000002150455395","Sambre CanalisÃ©e de l'Ã©cluse numÃ©ro 3 Saseignies Ã  l'Ã©cluse numÃ©ro 4 Bairlemont",173
"138","lake","EVJ59",345,2013,NA,13.0429692716345,0.116892911010558,15,52,3.01,3.93973218185909,50.117,4.13464,"01","Artois-Picardie","01B0000002150455395","Sambre CanalisÃ©e de l'Ã©cluse numÃ©ro 3 Saseignies Ã  l'Ã©cluse numÃ©ro 4 Bairlemont",173
"139","lake","FEY19",104,2008,NA,13.3871713598833,0.128333333333333,5,25,3.34,3.9510582010582,45.1454,2.03842,"05","Adour-Garonne","05B0000002150456857","La Glane de ServiÃ¨res",499
"140","lake","FEY19",462,2016,NA,14.6313012552537,0.154761904761905,7,21,3.22,4.00376082251081,45.1454,2.03842,"05","Adour-Garonne","05B0000002150456857","La Glane de ServiÃ¨res",499
"141","lake","FIG2A",129,2009,1.115,18.1213878374299,0.0925925925925926,7,27,3.73,4.35714285714285,41.4694,9.14931,"12","Corse","12B0000002150461204","CÃ´tiers du ruisseau de Ventilegne inclus au ruisseau de Canella",45
"142","lake","FIG2A",420,2015,1.28958333333333,18.5299088354467,0.155263157894737,4,20,4.11,4.51129850088184,41.4694,9.14931,"12","Corse","12B0000002150461204","CÃ´tiers du ruisseau de Ventilegne inclus au ruisseau de Canella",45
"143","lake","FIL09",60,2005,NA,15.8373580702429,0.110837438423645,6,29,3.37,4.12563775510203,43.0667,1.39431,"05","Adour-Garonne","05B0000002150459915","L'Arize du confluent du Pujol au confluent du Menay",319
"144","lake","FIL09",404,2015,1.09375,16.553437001056,0.145238095238095,8,36,3.26,4.1864262915311,43.0667,1.39431,"05","Adour-Garonne","05B0000002150459915","L'Arize du confluent du Pujol au confluent du Menay",319
"145","lake","GAB64",282,2012,NA,15.327516529115,0.143145161290323,10,32,3.35,4.13364345738296,43.2782,-0.127327,"05","Adour-Garonne","05B0000002150459808","Le Gabas de sa source au confluent de la Canne",350
"146","lake","GAB64",500,2017,NA,15.731721815111,0.123780487804878,11,41,3.28,4.09072547822547,43.2782,-0.127327,"05","Adour-Garonne","05B0000002150459808","Le Gabas de sa source au confluent de la Canne",350
"147","lake","GAR09",283,2012,NA,10.9593207613501,0.148484848484848,8,45,3.22,3.91739683137199,42.8785,1.62375,"05","Adour-Garonne","05B0000002150458742","L'AriÃ¨ge du confluent de l'Arnave au confluent du Sios",482
"148","lake","GAS14",284,2011,NA,13.4802505194517,0.163076923076923,4,26,3.42,4.27053571428573,48.7991,-1.05415,"03","Seine-Normandie","03B0000002150455909","La Sienne de sa source au confluent de la SÃ¨nene (exclu)",250
"149","lake","GDL44",85,2008,NA,13.8791188581108,0.0839260312944523,14,38,2.81,3.92860685941043,47.0912,-1.68524,"04","Loire-Bretagne","04B0000002150455708","LA BOULOGNE DU RAU DU REDOUR (NC) AU LAC DE GRAND LIEU & L'ACHENEAU DE SA SOURCE AU TENU (NC)",-1
"150","lake","GDL44",531,2016,NA,14.7775047308087,0.076775956284153,16,61,2.85,3.87096774193549,47.0912,-1.68524,"04","Loire-Bretagne","04B0000002150455708","LA BOULOGNE DU RAU DU REDOUR (NC) AU LAC DE GRAND LIEU & L'ACHENEAU DE SA SOURCE AU TENU (NC)",-1
"151","lake","GEB69",130,2009,NA,15.164513223097,0.111585365853659,9,41,3.06,3.85500734384663,45.8056,4.95371,"06","Rhone-Mediterranee","06B0000002150460747","Le RhÃ´ne de l'Ain Ã  la SaÃ´ne",170
"152","lake","GEB69",426,2015,NA,16.2528307573096,0.162234042553191,10,48,3.23,4.04894065017298,45.8056,4.95371,"06","Rhone-Mediterranee","06B0000002150460747","Le RhÃ´ne de l'Ain Ã  la SaÃ´ne",170
"153","lake","GEN82",285,2012,NA,15.8275954405993,0.114532019704433,8,29,3.26,3.88242630385488,43.9662,0.958105,"05","Adour-Garonne","05B0000002150459975","La SÃ¨re de sa source au confluent de la CÃ©zone",128
"154","lake","GER88",286,2011,1.20625,11.7866916296553,0.13963963963964,10,37,3.5,4.11482683982683,48.0695,6.85376,"02","Rhin-Meuse","02B0000002150460131","La Vologne de sa source Ã  la Jamagne (inclus).",659
"155","lake","GER88",497,2017,NA,11.9098431789126,0.178137651821862,10,39,3.87,4.34204537569841,48.0695,6.85376,"02","Rhin-Meuse","02B0000002150460131","La Vologne de sa source Ã  la Jamagne (inclus).",659
"156","lake","GIO40",287,2011,NA,15.8607978252426,0.188034188034188,9,27,3.48,3.83162131519275,43.7687,-0.25481,"05","Adour-Garonne","05B0000002150460415","L'Adour du confluent du Vergoignan au confluent du Lourden (inclus)",93
"157","lake","GIO40",476,2016,NA,15.9914275591168,0.12192118226601,8,29,3.14,4.04453781512604,43.7687,-0.25481,"05","Adour-Garonne","05B0000002150460415","L'Adour du confluent du Vergoignan au confluent du Lourden (inclus)",93
"158","lake","GLC39",131,2009,0.84,12.2677209538528,0.128339140534262,11,42,3.49,4.13480786791334,46.5656,5.74979,"06","Rhone-Mediterranee","06B0000002150457342","Le Drouvenant",524
"159","lake","GLC39",421,2015,0.747916666666667,13.1412389047457,0.151821862348178,9,39,3.62,4.18698402989889,46.5656,5.74979,"06","Rhone-Mediterranee","06B0000002150457342","Le Drouvenant",524
"160","lake","GOU03",132,2009,NA,14.3256300939037,0.140243902439024,11,41,3.19,3.95688729673105,46.7262,2.81098,"04","Loire-Bretagne","04B0000002150456334","L'AURON DE SA SOURCE AU SAGONNIN (NC)",212
"161","lake","GOU03",401,2015,NA,15.3931538596126,0.169871794871795,11,40,3.27,3.94486938161045,46.7262,2.81098,"04","Loire-Bretagne","04B0000002150456334","L'AURON DE SA SOURCE AU SAGONNIN (NC)",212
"162","lake","GOU22",288,2009,NA,13.600926075001,0.124156545209177,10,39,3.06,4.04300521615573,48.485,-2.83725,"04","Loire-Bretagne","04B0000002150455331","LE GOUET DU RAU DE MAUDOUVE (C) A LA MER",118
"163","lake","GOU82",289,2011,NA,17.237796826606,0.122994652406417,7,34,3.23,3.87509662956092,44.0468,1.60877,"05","Adour-Garonne","05B0000002150459993","L'Aveyron du confluent de le VÃ¨re au confluent du Rieumet",143
"164","lake","GOU82",494,2017,NA,17.0836892523081,0.113911290322581,8,32,3.1,3.96172659540006,44.0468,1.60877,"05","Adour-Garonne","05B0000002150459993","L'Aveyron du confluent de le VÃ¨re au confluent du Rieumet",143
"165","lake","GRA15",133,2009,NA,13.0866353488153,0.15015015015015,10,37,3.63,4.12168414588057,44.9387,3.12467,"05","Adour-Garonne","05B0000002150460777","La TruyÃ¨re du confluent de l'Ander au confluent de l'Alleuze",843
"166","lake","GRA15",360,2014,NA,14.1686713254323,0.108819345661451,9,38,3.45,4.09300595238095,44.9387,3.12467,"05","Adour-Garonne","05B0000002150460777","La TruyÃ¨re du confluent de l'Ander au confluent de l'Alleuze",843
"167","lake","GRA42",398,2006,NA,13.9452135718269,0.142063492063492,9,36,3.3,4.04407894736843,45.4226,4.2403,"04","Loire-Bretagne","04B0000002150461097","LA LOIRE DE L'ONDAINE (NC) AU BARRAGE DE GRANGENT (C)",544
"168","lake","GRA42",352,2013,NA,13.249434356268,0.121035940803383,13,44,3.22,4.01442546583851,45.4226,4.2403,"04","Loire-Bretagne","04B0000002150461097","LA LOIRE DE L'ONDAINE (NC) AU BARRAGE DE GRANGENT (C)",544
"169","lake","GRA85",134,2009,NA,14.5738333029557,0.123076923076923,11,40,3.13,4.02232306384092,46.5305,-1.38753,"04","Loire-Bretagne","04B0000002150458900","LE LAY DU PONT DU GUE DE NOAILLES AU GRAON (C)",50
"170","lake","GRA85",369,2011,NA,15.0944270282377,0.139402560455192,9,38,3.33,4.07998214285715,46.5305,-1.38753,"04","Loire-Bretagne","04B0000002150458900","LE LAY DU PONT DU GUE DE NOAILLES AU GRAON (C)",50
"171","lake","GUE22",530,2013,NA,14.354572997345,0.130952380952381,7,36,3.48,4.05192859898589,48.2045,-3.04704,"04","Loire-Bretagne","04B0000002150460065","LE BLAVET DU DAOULAS (NC) AU RAU DE POULANCRE (NC)",121
"172","lake","HAG40",224,2010,NA,14.6447232704735,0.134072580645161,9,32,3.24,4.0701072736787,43.6337,-0.56813,"05","Adour-Garonne","05B0000002150461242","Le Louts du confluent du canal de BiÃ©longue (inclus) au confluent du Ladournan",113
"173","lake","HAG40",474,2017,NA,15.0294767762896,0.160504201680672,10,35,3.31,4.26816622080421,43.6337,-0.56813,"05","Adour-Garonne","05B0000002150461242","Le Louts du confluent du canal de BiÃ©longue (inclus) au confluent du Ladournan",113
"174","lake","HAR22",291,2009,NA,13.2408492381821,0.14957264957265,6,27,3.08,4.02519341069761,48.223,-2.38377,"04","Loire-Bretagne","04B0000002150460985","LE MEU DE SA SOURCE AU RAU DE GRENEDAN (C)",134
"175","lake","HAU19",292,2011,0.770833333333333,13.4389577297216,0.147226173541963,12,38,3.46,4.02543990929705,45.0762,2.02227,"05","Adour-Garonne","05B0000002150460533","La Maronne du confluent de la Glane de Malesse (DancÃ¨ze) au confluent du Saint Mathurin",397
"176","lake","ILA39",135,2009,1.06,11.5227359659155,0.136974789915966,6,35,3.35,4.05086761267006,46.6253,5.89669,"06","Rhone-Mediterranee","06B0000002150461474","L'Ain de l'Anguillon Ã  l'HÃ©risson inclus",772
"177","lake","ILA39",442,2016,NA,11.702645925792,0.13015873015873,7,36,3.35,4.17517985368752,46.6253,5.89669,"06","Rhone-Mediterranee","06B0000002150461474","L'Ain de l'Anguillon Ã  l'HÃ©risson inclus",772
"178","lake","ISS07",40,2005,NA,11.0202612488686,0.195812807881773,6,29,3.76,4.15818903318904,44.8175,4.07108,"04","Loire-Bretagne","04B0000002150456253","LA LOIRE DU RAU DU GAGE (NC) AU VALLAT (C)",971
"179","lake","ISS07",136,2009,NA,11.1436183049339,0.199055330634278,10,39,3.73,4.12332845836747,44.8175,4.07108,"04","Loire-Bretagne","04B0000002150456253","LA LOIRE DU RAU DU GAGE (NC) AU VALLAT (C)",971
"180","lake","ISS07",466,2017,NA,11.7046297423052,0.161826981246219,12,58,3.74,4.03221580743221,44.8175,4.07108,"04","Loire-Bretagne","04B0000002150456253","LA LOIRE DU RAU DU GAGE (NC) AU VALLAT (C)",971
"181","lake","JAB77",293,2011,NA,14.533609704887,0.121008403361345,8,35,3.54,4.18987330604178,48.9114,2.72359,"03","Seine-Normandie","03B0000002150456219","La Marne du confluent de la Beuvronne (exclu) au confluent de la Gondoire (exclu)",39
"182","lake","JOU11",75,2008,NA,16.6703119207571,0.0946236559139785,8,31,3.19,3.87987012987013,43.2723,2.70266,"06","Rhone-Mediterranee","06B0000002150460543","L'Aude du Mayral Ã  l'Ognon",47
"183","lake","JOU11",416,2014,1.29375,17.478301159803,0.0998217468805704,10,34,3.17,3.84920634920635,43.2723,2.70266,"06","Rhone-Mediterranee","06B0000002150460543","L'Aude du Mayral Ã  l'Ognon",47
"184","lake","JUG22",111,2008,NA,14.1732800403779,0.112612612612613,7,37,3.28,3.81967859607611,48.397,-2.31624,"04","Loire-Bretagne","04B0000002150457890","LA ROSETTE & SES AFFLUENTS",33
"185","lake","LAC33",294,2012,1.29333333333333,15.3380630417988,0.113526570048309,11,46,3.45,3.94027939747328,44.9713,-1.12032,"05","Adour-Garonne","05B0000002150456699","Le Canal des Etangs du confluent de la DÃ©hesse de Talaris au bassin d'Arcachon",11
"186","lake","LAD16",295,2010,2.0125,15.2086414225716,0.138888888888889,7,28,3.16,3.93548237476809,45.8011,0.714943,"05","Adour-Garonne","05B0000002150457138","La Charente de sa source au confluent de la Moulde",229
"187","lake","LAF38",137,2009,1.08,11.5629697955362,0.142247510668563,9,38,3.46,4.20916376192351,45.0109,5.77802,"06","Rhone-Mediterranee","06B0000002150456825","La Romanche de l'Eau d'Olle au Drac",910
"188","lake","LAF38",428,2015,0.827083333333333,12.4421111720574,0.135416666666667,8,33,3.67,4.18218864468864,45.0109,5.77802,"06","Rhone-Mediterranee","06B0000002150456825","La Romanche de l'Eau d'Olle au Drac",910
"189","lake","LAO81",61,2005,NA,12.1610014705978,0.119047619047619,13,43,3.37,3.99354821293597,43.6443,2.77188,"05","Adour-Garonne","05B0000002150456054","La VÃ¨bre de sa source au confluent du Viau",770
"190","lake","LAO81",340,2013,NA,12.1124867835642,0.0957317073170732,9,41,3.3,4.00476190476191,43.6443,2.77188,"05","Adour-Garonne","05B0000002150456054","La VÃ¨bre de sa source au confluent du Viau",770
"191","lake","LAR31",296,2010,1.83,15.3936527877867,0.121666666666667,8,25,3.13,3.88195970695971,43.6939,1.65984,"05","Adour-Garonne","05B0000002150456074","Le Girou du confluent du Foncalbe au confluent du Saint-Pierre",174
"192","lake","LAR31",449,2015,1.54583333333333,16.079064161891,0.121428571428571,7,21,3.08,3.79761904761905,43.6939,1.65984,"05","Adour-Garonne","05B0000002150456074","Le Girou du confluent du Foncalbe au confluent du Saint-Pierre",174
"193","lake","LAS15",463,2016,NA,11.8625626271812,0.172268907563025,10,35,3.5,4.14580835830836,45.3973,2.66042,"05","Adour-Garonne","05B0000002150459011","La Rhue du confluent de la Rhue de Cheylade au confluent de la Tarentaine",869
"194","lake","LAT10",3,2006,NA,15.0413106178724,0.130434782608696,10,46,3.34,4.04312094155844,48.3273,4.41861,"03","Seine-Normandie","03B0000002150458985","L'Auzon de sa source au confluent du Longsols (exclu)",130
"195","lake","LAT10",406,2013,NA,14.4064165376596,0.111819727891156,10,49,3.18,4.13185934601114,48.3273,4.41861,"03","Seine-Normandie","03B0000002150458985","L'Auzon de sa source au confluent du Longsols (exclu)",130
"196","lake","LAV16",297,2011,NA,14.7545468421133,0.152462121212121,7,33,3.1,4.03472897095345,45.8145,0.694059,"05","Adour-Garonne","05B0000002150457138","La Charente de sa source au confluent de la Moulde",228
"197","lake","LAV23",298,2011,NA,12.8079620100932,0.152462121212121,10,33,3.39,4.04376102292768,45.8432,1.96404,"04","Loire-Bretagne","04B0000002150457144","LE TAURION DE SA SOURCE A LA BANIZE (NC)",674
"198","lake","LAV43",377,2012,NA,11.888619617212,0.15647226173542,10,38,3.43,4.23011561190133,45.1496,4.2323,"04","Loire-Bretagne","04B0000002150458995","LE LIGNON DU MOUSSE (NC) AU  BARRAGE DE LAVALETTE (C)",837
"199","lake","LDC21",87,2008,NA,12.5092019016178,0.133522727272727,7,33,3.25,4.26912410897374,47.1827,4.5974,"06","Rhone-Mediterranee","06B0000002150460973","L'Ouche de sa source Ã  la Vandenesse incluse",392
"200","lake","LDC25",4,2007,NA,11.0103581752419,0.12375533428165,11,38,3.06,3.96422902494331,47.0723,6.69839,"06","Rhone-Mediterranee","06B0000002150460949","Le Doubs du ruisseau de la Tanche Ã  la combe de Biaufond",788
"201","lake","LDC25",357,2013,1.14,11.8089897581505,0.143173758865248,12,48,3.12,4.03190782188944,47.0723,6.69839,"06","Rhone-Mediterranee","06B0000002150460949","Le Doubs du ruisseau de la Tanche Ã  la combe de Biaufond",788
"202","lake","LDC51",252,2012,NA,12.8209372124013,0.132424877707897,12,54,3.2,4.03890076441232,48.5775,4.76209,"03","Seine-Normandie","03B0000002150458042","La Blaise du confluent du ruisseau de PrÃªle (exclu) au confluent de la Marne (exclu)",133
"203","lake","LDC63",355,2013,1.0975,9.6401911521171,0.140243902439024,9,41,3.58,4.17101867536651,45.4598,2.83159,"05","Adour-Garonne","05B0000002150460843","L'Eau Verte",1160
"204","lake","LEJ85",138,2009,NA,14.8098994148363,0.118758434547908,9,39,2.99,4.04127551020408,46.6624,-1.75682,"04","Loire-Bretagne","04B0000002150455541","LE JAUNAY DE SA SOURCE AU GUE GORAND (NC)",12
"205","lake","LEJ85",372,2011,NA,15.6478981388212,0.105042016806723,8,35,2.82,3.99752953813105,46.6624,-1.75682,"04","Loire-Bretagne","04B0000002150455541","LE JAUNAY DE SA SOURCE AU GUE GORAND (NC)",12
"206","lake","LEM74",225,2010,NA,12.1839445706307,0.160606060606061,11,45,3.24,3.85174245136651,46.4172,6.52885,NA,NA,"06B0000002150460899","Le lac LÃ©man de la Morge au torrent de la Dranse",370
"207","lake","LEM74",244,2012,NA,11.8044713752954,0.136243386243386,10,28,3.13,3.98664021164022,46.4172,6.52885,NA,NA,"06B0000002150460899","Le lac LÃ©man de la Morge au torrent de la Dranse",370
"208","lake","LEM74",441,2016,NA,12.4576454844897,0.141666666666667,14,40,3.32,4.03784171075837,46.4172,6.52885,NA,NA,"06B0000002150460899","Le lac LÃ©man de la Morge au torrent de la Dranse",370
"209","lake","LEM85",139,2009,NA,15.7845323246464,0.119369369369369,10,37,3.16,3.99203270803271,46.572,-1.24864,"04","Loire-Bretagne","04B0000002150460618","LE LAY DE LA SMAGNE (NC) A LA R DE MARILLET (C)",45
"210","lake","LEM85",371,2011,NA,16.2766185779967,0.125615763546798,9,29,3.25,4.04345738295318,46.572,-1.24864,"04","Loire-Bretagne","04B0000002150460618","LE LAY DE LA SMAGNE (NC) A LA R DE MARILLET (C)",45
"211","lake","LEO40",140,2009,2.26,15.3170508969154,0.111295681063123,12,43,2.78,3.91756588083119,43.8947,-1.31861,"05","Adour-Garonne","05B0000002150460457","La Palue du confluent du Cout au confluent du Couloum (inclus)",4
