"code_lac","camp_annee","id_campagne","id_prelev_poisson","id_point_prelev","date_pose","heure_pose","date_releve","heure_releve","prof_min_point_pose","prof_max_point_pose","cd_engin_peche","strate"
"LON88",2010,226,11500,10850,"01/09/2010","19.10.00","02/09/2010","07.45.00",NA,2.5,"FB","< 3 m [Protocole CEN]"
"LON88",2010,226,11501,10851,"01/09/2010","19.15.00","02/09/2010","07.50.00",NA,2.7,"FB","< 3 m [Protocole CEN]"
"LON88",2010,226,11502,10852,"01/09/2010","19.17.00","02/09/2010","07.55.00",NA,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"LON88",2010,226,11503,10853,"01/09/2010","19.20.00","02/09/2010","08.00.00",NA,10.2,"FB","6 -11,9 m [Protocole CEN]"
"LON88",2016,459,24319,254501,"19/09/2016","18.50.00","20/09/2016","07.55.00",17.5,20,"FB","12 - 19,9 m [Protocole CEN]"
"LON88",2016,459,24320,254502,"19/09/2016","19.00.00","20/09/2016","08.00.00",4.5,5.7,"FB","3 - 5,9 m [Protocole CEN]"
"LON88",2016,459,24321,254503,"19/09/2016","19.05.00","20/09/2016","08.05.00",4,4.5,"FB","3 - 5,9 m [Protocole CEN]"
"LON88",2016,459,24322,254504,"19/09/2016","19.08.00","20/09/2016","08.15.00",2.5,3,"FB","< 3 m [Protocole CEN]"
"LON88",2016,459,24325,254507,"20/09/2016","19.00.00","21/09/2016","07.15.00",6,12,"FPa","6 - 11,9 m Pelagique"
"LON88",2016,459,24326,254508,"20/09/2016","19.00.00","21/09/2016","07.30.00",12,18,"FPa","12 - 17,9 m Pelagique"
"LON88",2016,459,24327,254509,"20/09/2016","19.15.00","21/09/2016","07.35.00",12,19,"FB","12 - 19,9 m [Protocole CEN]"
"LON88",2016,459,24328,254510,"20/09/2016","19.20.00","21/09/2016","07.40.00",15.2,16.9,"FB","12 - 19,9 m [Protocole CEN]"
"LON88",2016,459,24329,254511,"20/09/2016","19.25.00","21/09/2016","07.45.00",7,10.5,"FB","6 -11,9 m [Protocole CEN]"
"LON88",2016,459,24330,254512,"20/09/2016","19.30.00","21/09/2016","07.55.00",2.4,3,"FB","< 3 m [Protocole CEN]"
"LON88",2016,459,24331,254513,"20/09/2016","18.28.00","21/09/2016","08.00.00",3.2,6,"FB","3 - 5,9 m [Protocole CEN]"
"LON88",2016,459,24332,254514,"20/09/2016","18.40.00","21/09/2016","08.05.00",1.8,2.5,"FB","< 3 m [Protocole CEN]"
"LON88",2016,459,24333,254515,"20/09/2016","19.10.00","21/09/2016","08.10.00",1.8,2.7,"FB","< 3 m [Protocole CEN]"
